checkpoint_uuid,solving_run_id,solution_index,grid_map_id,algorithm_id,interval_size,step,path_len,dir_count,path,visited_dirs,exit_situation,one_way_list,round_counter,round_counter_overlong,total_solved,total_solved_overlong,total_back_steps,dummy_back_steps,locked_back_lose,created_at,checkpoint_no
4de6d764-cf64-413c-8bc6-41068dec1585,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,406000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c3921241215071f3725172f3d3a282b2e16041c0e0b2311292c3e26140210223431190113051d35321a0820382a2d3b,\x00020420400002042080022000112000010210200009802a002002046010228000028820018080a08088820715040208808202450201022000012200100102108080204020500004,1,\x0000000d0000002f00000001ffffffff000000003000000001ffffffff000000003100000001ffffffff000000003200000001ffffffff000000003300000001ffffffff000000003400000001ffffffff000000003500000001ffffffff000000003700000001ffffffff000000003900000001ffffffff000000003a00000001ffffffff000000003b00000001ffffffff000000003d0000000200000008010000003e000000010000000800,92662705979,0,406000000,0,46331352958,8381401909,t,2026-09-25 01:15:02.622212+00,406
f3cdb1c4-65b7-42d7-8131-fd5fafabdb9b,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,407000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c3921241215071f37251705132b28100214223431190104162e1c0e263e2c3a3d2f1d352311293b2d2a3820321a080b,\x00020420400002042080022000112000010210200009802a0020020460102281a1c60420800420300001089000020880404480000c04010081200003040101802020002200088800,1,\x0000000e0000002600000001ffffffff000000002800000001ffffffff000000002900000001ffffffff000000002f00000001ffffffff000000003000000001ffffffff000000003100000001ffffffff00000000350000000200000006010000003600000001000000080000000038000000010000000800000000390000000100000008000000003a0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,92874134201,0,407000000,0,46437067069,8400657282,t,2026-09-25 01:16:31.697258+00,407
fc09ba24-6e2b-47a2-8e2e-d8184406767d,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,408000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c3921241215071f3725223a2810021411292c3e26343119011305172f3d2b2e16041c0e0b0820382a2d3b23351d1a32,\x00020420400002042080022000112000010210200009802a00200204605032100208a0011108041000050104204006041240000188004040100004418281038002200022000a0402,1,\x0000000b0000002b00000001ffffffff000000002d00000001ffffffff000000003000000001ffffffff000000003100000001ffffffff000000003300000001ffffffff000000003800000001ffffffff000000003900000001ffffffff000000003a00000001ffffffff000000003b00000001ffffffff000000003d0000000200000008010000003e000000010000000800,93089036175,0,408000000,0,46544518056,8419795297,t,2026-09-25 01:18:01.832624+00,408
9eb35766-d80e-44e4-8f57-f632475b2f2b,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,409000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c3921241215071f372513100205172f3d2b283a2214112331341c0e263e2c293b2d2a3820081a32351d0b190104162e,\x00020420400002042080022000112000010210200009802a0020020460d08a61288000020860441000441004030a0200d34680000808020041400044c80002018080400024800002,0,\x0000000e0000002b00000001ffffffff000000002c00000001ffffffff000000002f00000001ffffffff000000003100000001ffffffff000000003200000001ffffffff000000003300000001ffffffff000000003700000001ffffffff000000003800000001ffffffff000000003900000001ffffffff000000003a00000001ffffffff000000003b00000001ffffffff000000003c00000001ffffffff000000003d00000001ffffffff000000003e00000001ffffffff00,93340063455,0,409000000,0,46670031696,8442877920,t,2026-09-25 01:19:47.786567+00,409
031834f7-5c4a-41ce-af6f-e89c76fdf58d,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,410000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c3921241215071f2d2a383b3e260e0b081a282b191c2e1604011305021022253d3a2c291114172f1d35322023313437,\x00020420400002042080022000112000010210200009802a0020020c202008100008100c100c301832a2880020202008804401818003062000820024400002200840001100418000,0,\x000000100000002600000001ffffffff000000002800000001ffffffff000000002900000001ffffffff000000002d00000001ffffffff000000003000000001ffffffff000000003100000001ffffffff000000003300000001ffffffff000000003500000001ffffffff000000003600000001ffffffff000000003700000001ffffffff000000003800000001ffffffff000000003a00000001ffffffff000000003b00000001ffffffff000000003c00000001ffffffff000000003d00000001ffffffff000000003e00000001ffffffff00,93466494909,0,410000000,0,46733247423,8453722001,t,2026-09-25 01:20:40.736295+00,410
0f5acab7-c033-4b48-b656-9c96dacc2a7f,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,411000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c3921241215071f2d2a383b3e2c29111402051d0b0e2623353220081a2810223a3d2f1725373431191c2e2b13010416,\x00020420400002042080022000112000010210200009802a0020020c20200810000c0420014604306023000108022080002200811001040200028240000408400208800024440001,1,\x0000000d0000001e00000001ffffffff000000002800000001ffffffff000000002a00000001ffffffff000000002b00000001ffffffff000000002c00000001ffffffff000000003000000001ffffffff000000003200000001ffffffff000000003300000001ffffffff000000003500000001ffffffff000000003700000001ffffffff000000003b00000001ffffffff000000003d0000000200000008010000003e000000010000000800,93574829451,0,411000000,0,46787414694,8462758615,t,2026-09-25 01:21:25.771416+00,411
e0512a7e-cb7a-4295-982d-8556f1019eb6,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,412000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c3921241215071f2d2a383b2911142c3e2623351d2f17050210223a281a3220080b0e1c2e160401132b3d2537343119,\x00020420400002042080022000112000010210200009802a0020020c2020081002488013028060110045001010101808201002100110400204402000080808020c08002200020420,1,\x0000000b0000002000000001ffffffff000000002e00000001ffffffff000000002f00000001ffffffff000000003000000001ffffffff000000003200000001ffffffff000000003600000001ffffffff000000003a0000000200000005010000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,93681539681,0,412000000,0,46840769809,8471666883,t,2026-09-25 01:22:10.319487+00,412
728383d8-1007-4715-a7db-8fe3ad99ea9e,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,413000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c3921241215071f2d2a383b292c3e260e1c2e1604011325373431190b081a0210223a282b3d2f1d0517141123353220,\x00020420400002042080022000112000010210200009802a0020020c2020081022880020401008000202820149022040002208820126090410001140002010400440802040000410,1,\x0000000b0000001e00000001ffffffff000000002400000001ffffffff000000002800000001ffffffff000000003300000001ffffffff000000003500000001ffffffff000000003800000001ffffffff000000003900000001ffffffff000000003a00000001ffffffff000000003b00000001ffffffff000000003d0000000200000004010000003e000000010000000800,93769930801,0,413000000,0,46884965369,8478726282,t,2026-09-25 01:22:46.943267+00,413
96253fe1-67b4-4c07-9543-f8247fe92e19,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,414000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c3921241215071f2d2a382032351d05172f3d3a282b19312311293b3e2c1a080b0e1c2e160401132537342614221002,\x00020420400002042080022000112000010210200009802a0020020c2020082220001821020820800022400802814810101000040810010230100004040401020440000402010840,1,\x0000000a0000002b00000001ffffffff000000002f00000001ffffffff000000003000000001ffffffff000000003300000001ffffffff000000003500000001ffffffff000000003600000001ffffffff000000003900000001ffffffff000000003b00000001ffffffff000000003d0000000200000005010000003e000000010000000800,93911604111,0,414000000,0,46955802024,8491063618,t,2026-09-25 01:23:46.398254+00,414
c0b300b1-f65a-4e33-b0c7-457978526478,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,415000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c3921241215071f2d2a3820080b0e263e3b292c14112331343725172f3d3a221013162e1c0401192b281a02051d3532,\x00020420400002042080022000112000010210200009802a0020020c2020082224400002042080089206820005010280804400010420200a05200002080402022000221280000108,1,\x0000000b0000002500000001ffffffff000000002900000001ffffffff000000002f00000001ffffffff000000003500000001ffffffff000000003600000001ffffffff000000003700000001ffffffff000000003900000001ffffffff000000003b0000000200000008010000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,94009055627,0,415000000,0,47004527782,8499186191,t,2026-09-25 01:24:27.05069+00,415
44c8bf15-0666-4125-ad54-b0807f259720,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,416000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c3921241215071f2d2a3820080b1d2b13162e1c040119313437253d2f170502102214112335321a283a2c293b3e260e,\x00020420400002042080022000112000010210200009802a0020020c2020082224c0022f730210000104020102010280200008080808080410826040000420080400822020001020,1,\x0000000e0000002200000001ffffffff00000000240000000200000007010000002500000001000000080000000026000000010000000800000000290000000100000008000000002e000000010000000800000000350000000100000008000000003600000001000000080000000038000000010000000800000000390000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,94128325169,0,416000000,0,47064162553,8509684272,t,2026-09-25 01:25:17.084668+00,416
b3670f25-7965-4916-b45a-4ef3d8295dae,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,417000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c3921241215071f2d2a1c04162e2b190113050214112331343725172f3d3a2210281a32351d0b0e263e2c293b382008,\x00020420400002042080022000112000010210200009802a0020020c202012228000041940044092a0208201040102800044000104202008003a1000088800040880802000021020,1,\x000000120000001d00000001ffffffff000000002000000001ffffffff000000002700000001ffffffff000000002900000001ffffffff000000002b00000001ffffffff000000002d00000001ffffffff000000002f00000001ffffffff000000003000000001ffffffff000000003100000001ffffffff000000003400000001ffffffff000000003500000001ffffffff0000000037000000020000000401000000380000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,94342844615,0,417000000,0,47171422276,8529169422,t,2026-09-25 01:26:47.625848+00,417
b4de912f-0ef9-45be-864d-c558fab9abd0,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,418000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c3921241215071f2d3b3e260e1c2a382032351d2f3d3a2c29112331192b2e16040113050214172537342210281a080b,\x00020420400002042080022000112000010210200009802a0020020c3004000204030204400404002300010450108008401044580020202008002441400004022080004100108800,0,\x0000000f0000001e00000001ffffffff000000001f00000001ffffffff000000002800000001ffffffff000000002d00000001ffffffff000000002e00000001ffffffff000000003000000001ffffffff000000003100000001ffffffff000000003600000001ffffffff000000003800000001ffffffff000000003900000001ffffffff000000003a00000001ffffffff000000003b00000001ffffffff000000003c00000001ffffffff000000003d00000001ffffffff000000003e00000001ffffffff00,94584144209,0,418000000,0,47292072073,8550557339,t,2026-09-25 01:28:28.02034+00,418
519c5aad-9033-4d76-8d75-73777e26bcfc,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,419000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c3921241215071f2d3b29112335321a1d050214172f3d3a2c3e260e0b0820382a1c1931342210282b2e160401132537,\x00020420400002042080022000112000010210200009802a0020020c30c400324000043069c440501080000608800400010201020102800059211020440802010200010141800001,1,\x0000000e0000002800000001ffffffff000000002900000001ffffffff000000002d00000001ffffffff000000002e00000001ffffffff000000002f00000001ffffffff000000003000000001ffffffff000000003300000001ffffffff000000003500000001ffffffff0100000037000000010000000800000000390000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,94888383677,0,419000000,0,47444191807,8578338046,t,2026-09-25 01:30:35.329853+00,419
7f780186-019c-44f7-97a3-29c9023b454f,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,420000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c3921241215071f1c2a2d3b3820080b0e263e2c29112331192b2e16040113253734221417050210283a3d2f1d35321a,\x00020420400002042080022000112000010210200009802a0020021c1404400001889000010810000101880005418404000202820049022080201580040404040404000482000420,1,\x000000100000001a00000001ffffffff000000001c00000001ffffffff000000002000000001ffffffff000000002200000001ffffffff000000002400000001ffffffff000000002a00000001ffffffff000000002c00000001ffffffff000000002d00000001ffffffff000000003000000001ffffffff000000003100000001ffffffff000000003700000001ffffffff000000003900000001ffffffff000000003a00000001ffffffff000000003b00000001ffffffff000000003d0000000200000004010000003e000000010000000800,95162040455,0,420000000,0,47581020196,8602656917,t,2026-09-25 01:32:29.123817+00,420
a94bfebb-6c57-491c-99c5-5765570deed7,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,421000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212412150704162e2b3d3a281022343119011305021a080b1d2f2c2911141725371f2d3b23353220382a1c0e263e,\x00020420400002042080022000112000010210200009802a00200a02084010000104900103220001224010040324020c100045029000011008008200431401104010000408100102,1,\x0000000d0000002300000001ffffffff000000003000000001ffffffff000000003100000001ffffffff000000003200000001ffffffff000000003600000001ffffffff010000003700000001000000080000000038000000010000000800000000390000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,95489148875,0,421000000,0,47744574406,8632050669,t,2026-09-25 01:34:44.815349+00,421
1b7a2287-fa8b-4920-b026-25d0d738ff76,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,422000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212412150704162e2b3d2f1d353220081a2c291114170513011931230b0e1c1f2d2a383b3e26343725223a281002,\x00020420400002042080022000112000010210200009802a00200a0208401000090c010820880c50a2014880002030802040001090000c0230808020400020080280804000041040,1,\x0000000d0000002900000001ffffffff010000002a0000000100000008000000002e0000000100000008000000003300000001000000080000000034000000010000000800000000350000000100000008000000003600000001000000080000000037000000010000000800000000390000000100000008000000003a0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,95631772679,0,422000000,0,47815886308,8643977633,t,2026-09-25 01:35:43.511761+00,422
72b2b0dd-ad5f-4125-887d-f7daf4aa3b6c,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,423000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212412150704162e2b283a3d2f1d353220081a2c3e26233134371f2d2a1c0e0b1901131022251705021411293b38,\x00020420400002042080022000112000010210200009802a00200a020840902020002038042080202240800028581004080004010644802020002240828000804040100081800008,0,\x0000000c0000002f00000001ffffffff000000003000000001ffffffff000000003100000001ffffffff000000003200000001ffffffff000000003300000001ffffffff000000003700000001ffffffff000000003900000001ffffffff000000003a00000001ffffffff000000003b00000001ffffffff000000003c00000001ffffffff000000003d00000001ffffffff000000003e00000001ffffffff00,95783692119,0,423000000,0,47891846028,8656837156,t,2026-09-25 01:36:46.578941+00,423
1b7fc30f-5b31-4780-a127-75b177096509,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,424000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212412150704162e2b2810021a3235231114223a3d2f1725373431190113051d0b0820382a2d1f1c0e263e2c293b,\x00020420400002042080022000112000010210200009802a00200a02084090202450010201c0e028b08040006070100880020108100180088080408000a000802000224000060401,1,\x0000000d0000002c00000001ffffffff000000002e00000001ffffffff000000002f00000001ffffffff000000003000000001ffffffff000000003100000001ffffffff000000003300000001ffffffff000000003400000001ffffffff000000003800000001ffffffff000000003900000001ffffffff000000003a00000001ffffffff000000003b00000001ffffffff000000003d0000000200000008010000003e000000010000000800,95920038735,0,424000000,0,47960019336,8668392774,t,2026-09-25 01:37:43.24653+00,424
c638f232-1fd8-49bb-9992-9f4765a95f13,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,425000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212412150704162e2b1901130517253d2f1d353220383b291114223a2c3e26233134371f2d2a1c0e0b081a281002,\x00020420400002042080022000112000010210200009802a00200a0208409001440024010c0c0002410002080281420019c082002801402020081000080208800041802000011040,1,\x0000000c0000001c00000001ffffffff000000002f00000001ffffffff000000003200000001ffffffff000000003400000001ffffffff000000003600000001ffffffff000000003700000001ffffffff000000003800000001ffffffff000000003900000001ffffffff000000003a00000001ffffffff000000003b00000001ffffffff000000003d0000000200000006010000003e000000010000000800,96074932607,0,425000000,0,48037466272,8681384791,t,2026-09-25 01:38:47.380951+00,425
e16fcdd2-77ef-4c9d-844b-e9397e10ace3,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,426000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212412150704162e2b1d353220382a2d1f3725223a3d2f2c3e3b29112331190113100205171426341c0e0b081a28,\x00020420400002042080022000112000010210200009802a00200a02084090470002080280020022008396810080a008800002c80004418008804028800008021000010401820004,1,\x0000000d0000002700000001ffffffff000000002c00000001ffffffff000000003100000001ffffffff000000003400000001ffffffff01000000350000000100000008000000003600000001000000080000000037000000010000000800000000390000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,96231034739,0,426000000,0,48115517338,8694740933,t,2026-09-25 01:39:52.711013+00,426
339a08e9-8987-4753-ae95-2dd440f0c218,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,427000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212412150704162e1c1f3734312335321a2810021411293b2d2a3820080b19011305172f1d2b3d25223a2c3e260e,\x00020420400002042080022000112000010210200009802a00200a0208c0084000020460022080412104d00008040600828000089000098008202480010804028040200048001020,0,\x000000100000002700000001ffffffff000000002a00000001ffffffff000000002b00000001ffffffff000000002c00000001ffffffff000000002d00000001ffffffff000000002e00000001ffffffff000000003000000001ffffffff000000003100000001ffffffff000000003600000001ffffffff000000003700000001ffffffff000000003900000001ffffffff000000003a00000001ffffffff000000003b00000001ffffffff000000003c00000001ffffffff000000003d00000001ffffffff000000003e00000001ffffffff00,96408812441,0,427000000,0,48204406189,8709929043,t,2026-09-25 01:41:05.975877+00,427
85b79511-54d1-4fc0-b2c7-aedaaba602d8,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,428000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212412150704162e1c2a2d1f37251301192b281002051d35321a0820383b3e2c291114172f3d3a223431230b0e26,\x00020420400002042080022000112000010210200009802a00200a0208c0481000100118b4401030200188a0000608400002a2008100014040001220000104108008800028480002,1,\x0000000c0000001d00000001ffffffff000000002100000001ffffffff000000002e00000001ffffffff000000003200000001ffffffff000000003500000001ffffffff000000003600000001ffffffff000000003700000001ffffffff000000003800000001ffffffff000000003900000001ffffffff000000003b00000001ffffffff000000003d0000000200000008010000003e000000010000000800,96574356869,0,428000000,0,48287178403,8724430835,t,2026-09-25 01:42:15.895029+00,428
f0e13e1f-3678-4752-8bac-28caa3fb0b9e,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,429000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212412150704162e1c0e263431230b081a2c3e3b291114172f3d3a2210282b19011325371f2d2a382032351d0502,\x00020420400002042080022000112000010210200009802a00200a0208c04844804104607230187822000208200142104000014c0802014000112040001004101000111000081008,1,\x000000110000002400000001ffffffff000000002600000001ffffffff000000002700000001ffffffff000000002f00000002000000070100000031000000010000000800000000320000000100000008000000003400000001000000080000000035000000010000000800000000360000000100000008000000003700000001000000080000000038000000010000000800000000390000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,96744020687,0,429000000,0,48372010312,8739268347,t,2026-09-25 01:43:25.853203+00,429
ccc2ca97-f997-49d9-8020-91c789b519da,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,430000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212412150704162e1c0e0b1901132b28100205172f1d35321a0820382a2d1f37253d3a2c3e3b2911142623313422,\x00020420400002042080022000112000010210200009802a00200a0208c048440103100104240001144000011404200001418000a000800880200001980008208004500001410010,1,\x0000000a0000001e00000001ffffffff000000002b00000001ffffffff000000002e00000001ffffffff000000003000000001ffffffff000000003300000001ffffffff000000003800000001ffffffff000000003b00000001ffffffff010000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,96867335881,0,430000000,0,48433667909,8749122883,t,2026-09-25 01:44:16.052474+00,430
cc5ed9a0-e5c3-46c4-a9e6-f3c0d025ccf9,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,431000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212412150704162e1c34260e0b081a32351d2f2c3e3b2911141725223a3d2b28100205130119312320382a2d1f37,\x00020420400002042080022000112000010210200009802a00200a0208c068140b0804080608040022008b000820800c0880c2028100202000011400010802040041200028002002,1,\x000000120000001d00000001ffffffff000000002600000001ffffffff000000002800000001ffffffff000000002d00000001ffffffff010000002f00000001000000080000000031000000010000000800000000330000000100000008000000003400000001000000080000000035000000010000000800000000360000000100000008000000003700000001000000080000000038000000010000000800000000390000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,97012000075,0,431000000,0,48506000006,8760699068,t,2026-09-25 01:45:15.397121+00,431
c4c4e9f4-ac82-441e-a047-c1a207df7354,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,432000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c3921241215070416130119312335321a1d2f3d25371f2d2a3820080b0e1c2e2b28100205171411293b3e2c3a223426,\x00020420400002042080022000112000010210200009802a00200a02288020402090000860d288410047001004101000011220000201102008011440000408040404008100880040,1,\x0000000e0000001a00000001ffffffff000000002a00000001ffffffff000000002b00000001ffffffff000000002c00000001ffffffff000000002f00000001ffffffff000000003000000001ffffffff000000003400000001ffffffff000000003500000001ffffffff000000003700000001ffffffff000000003900000001ffffffff000000003b0000000200000006010000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,97147930067,0,432000000,0,48573965002,8771695782,t,2026-09-25 01:46:11.232794+00,432
306e4c95-4c36-4922-b335-7d5aa0252231,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,434000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392124121507040119313437252210282b2e1613051d0b0e1c1f2d2a383b3e2623353220081a021411292c3a3d2f17,\x00020420400002042080022000112000010210200009802a00200a1208100810000c0512050604000201900513011004400001418000402008800002880020022210088020002020,1,\x0000000d0000002300000001ffffffff000000002400000001ffffffff000000002a00000001ffffffff000000002c00000001ffffffff000000003200000001ffffffff000000003400000001ffffffff000000003500000001ffffffff000000003700000001ffffffff00000000390000000200000008010000003a0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,97472240197,0,434000000,0,48736120067,8799227094,t,2026-09-25 01:48:26.944373+00,434
ba8dc6f1-e7fd-46a9-9b63-c984b0b36965,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,435000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212412150704011931342225371f1c0e0b081a283a2c3e26141705021013162e2b3d2f1d3532202311293b382a2d,\x00020420400002042080022000112000010210200009802a00200a1208100810a284002018145180608081804002808008400202820001084010000804010820028020200002a000,1,\x0000000d0000001e00000001ffffffff000000002d00000001ffffffff000000002e00000001ffffffff000000003000000001ffffffff000000003100000001ffffffff000000003300000001ffffffff000000003400000001ffffffff000000003500000001ffffffff000000003700000001ffffffff000000003a00000001ffffffff000000003b00000001ffffffff000000003d0000000200000007010000003e000000010000000800,97606519149,0,435000000,0,48803259543,8810621166,t,2026-09-25 01:49:22.829064+00,435
8e4528be-08e6-4308-a1bf-6c03d623d704,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,436000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c3921241215070401193134263e2c293b382a2d1f372513162e1c0e0b231114223a3d2b28100205172f1d353220081a,\x00020420400002042080022000112000010210200009802a00200a12081008108e000c084220000a008800085a01088000048102880009080400010108a000020880200001041001,1,\x0000000c0000002300000001ffffffff000000002500000001ffffffff000000002800000001ffffffff000000002a00000001ffffffff000000002b00000001ffffffff000000002e00000001ffffffff000000003500000001ffffffff000000003800000001ffffffff000000003900000001ffffffff000000003b00000001ffffffff000000003d0000000200000006010000003e000000010000000800,97754747041,0,436000000,0,48877373489,8823326208,t,2026-09-25 01:50:24.047449+00,436
fbc96476-eb46-4480-aab1-39adabb827c2,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,437000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c3921241215070401193123351d2f1705021a3220080b0e1c2e16131022253d2b283a2c291114263e3b382a2d1f3734,\x00020420400002042080022000112000010210200009802a00200a1208100824008a08242020382000024880000c06008140c1400003202008002401480001042040001400100108,1,\x0000000f0000002300000001ffffffff000000002500000001ffffffff000000002600000001ffffffff000000002a00000001ffffffff000000003000000001ffffffff000000003100000001ffffffff000000003200000001ffffffff000000003500000001ffffffff000000003600000001ffffffff00000000380000000200000003010000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,97889870655,0,437000000,0,48944935296,8834910170,t,2026-09-25 01:51:19.980403+00,437
970a1b98-06f4-4bce-9254-df6c9dfd9322,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,438000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212412150704011931230b081a282b2e16131002051d2f17253d3a2234371f1c0e261411292c3e3b2d2a38203235,\x00020420400002042080022000112000010210200009802a00200a120810082427820106430200810001500002069020200001888000403000224002028100022000828000888000,0,\x0000000d0000002200000001ffffffff000000002800000001ffffffff000000002b00000001ffffffff000000002f00000001ffffffff000000003200000001ffffffff000000003500000001ffffffff000000003700000001ffffffff000000003800000001ffffffff000000003a00000001ffffffff000000003b00000001ffffffff000000003c00000001ffffffff000000003d00000001ffffffff000000003e00000001ffffffff00,98048747069,0,438000000,0,49024373503,8848827863,t,2026-09-25 01:52:25.857939+00,438
820e272b-39f7-477b-849c-5db173e4857b,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,439000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c3921241215070401190b0820382a1c0e263e3b2d1f3734312335321a1d2b2e16131022251705021411292c2f3d3a28,\x00020420400002042080022000112000010210200009802a00200a1208108a40c000a040800810800008100108100009800024809200402048321480100808022010081000010410,1,\x0000000f0000002000000001ffffffff000000002400000001ffffffff000000002500000001ffffffff000000002800000001ffffffff000000002b00000001ffffffff000000002f00000001ffffffff000000003000000001ffffffff000000003300000001ffffffff010000003600000001000000080000000037000000010000000800000000390000000100000008000000003a0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,98225664627,0,439000000,0,49112832282,8864171608,t,2026-09-25 01:53:39.857539+00,439
072da110-aedc-4abd-9605-5e0d10de497b,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,440000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c3921241215070401191c2e161325371f2d2a3820080b0e261411293b3e2c2f1d2b3d3a281a32352331342210020517,\x00020420400002042080022000112000010210200009802a00200a1208141a0004822501401040401044488000047844202020008800681808800002188100201004000102500001,1,\x000000100000001c00000001ffffffff000000002000000001ffffffff000000002200000001ffffffff000000002700000001ffffffff000000002d00000001ffffffff000000003000000001ffffffff0100000032000000010000000800000000360000000100000008000000003700000001000000080000000038000000010000000800000000390000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,98406432679,0,440000000,0,49203216308,8879098038,t,2026-09-25 01:54:54.903099+00,440
